COMPET,VAR_0001_SITUACAO,CO_GRUPO_E_CARGO,NO_CARGO,SG_ESCOLARIDADE_CARGO,CO_CLASSE,PDMATRIZ,CO_PADRAO,NC,PADRAO,PERCENT_IQ,QTD_SERV
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P47,315,3,15,52,6
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P47,315,3,15,75,5
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P47,315,3,15,,1
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P47,315,3,15,30,2
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P47,315,3,15,52,2
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P47,315,3,15,75,2
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P47,414,4,14,,26
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P47,414,4,14,30,43
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P47,414,4,14,52,15
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P47,414,4,14,75,12
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P47,414,4,14,,3
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P47,414,4,14,30,61
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P47,414,4,14,52,75
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P47,414,4,14,75,63
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P48,316,3,16,,19
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P48,316,3,16,10,1
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P48,316,3,16,30,99
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P48,316,3,16,52,31
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P48,316,3,16,75,50
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P48,316,3,16,30,42
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P48,316,3,16,52,58
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P48,316,3,16,75,36
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P48,415,4,15,,20
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P48,415,4,15,30,80
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P48,415,4,15,52,35
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P48,415,4,15,75,22
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P48,415,4,15,30,9
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P48,415,4,15,52,11
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P48,415,4,15,75,12
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,,86
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,20,2
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,30,410
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,52,194
202402,APOSENTADO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,75,183
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,,6
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,30,175
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,50,1
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,52,186
202402,ATIVO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,75,165
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P31,101,1,1,,6
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P32,102,1,2,,6
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P32,102,1,2,52,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P33,103,1,3,,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P34,104,1,4,,6
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P34,104,1,4,30,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P35,105,1,5,,5
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P35,105,1,5,30,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P36,106,1,6,,10
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P36,106,1,6,30,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P37,107,1,7,,13
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P37,107,1,7,20,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P37,107,1,7,30,5
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P38,108,1,8,,9
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P38,108,1,8,30,6
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P39,109,1,9,,20
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P39,109,1,9,30,7
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P39,109,1,9,75,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P40,110,1,10,,15
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P40,110,1,10,10,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P40,110,1,10,27,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P40,110,1,10,30,6
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P41,111,1,11,,15
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P41,111,1,11,30,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P41,111,1,11,75,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P42,112,1,12,,25
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P42,112,1,12,30,9
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P42,112,1,12,75,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P43,113,1,13,,21
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P43,113,1,13,30,6
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P43,113,1,13,52,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P44,114,1,14,,24
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P44,114,1,14,30,11
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P44,114,1,14,52,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,115,1,15,,41
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,115,1,15,10,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,115,1,15,30,13
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,115,1,15,52,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,115,1,15,75,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P46,116,1,16,,172
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P46,116,1,16,30,42
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P46,116,1,16,52,4
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P46,116,1,16,75,7
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P35,204,2,4,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P35,204,2,4,52,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P36,205,2,5,,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P36,205,2,5,30,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P38,207,2,7,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P38,207,2,7,30,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P42,211,2,11,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P43,212,2,12,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P43,212,2,12,30,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P44,213,2,13,,4
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,214,2,14,,5
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,214,2,14,30,3
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P46,215,2,15,,4
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P47,216,2,16,,6
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P47,216,2,16,30,4
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P47,216,2,16,75,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P35,303,3,3,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P38,306,3,6,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P38,306,3,6,75,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P40,308,3,8,75,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P41,309,3,9,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P42,310,3,10,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P42,310,3,10,30,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P43,311,3,11,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P43,311,3,11,30,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P44,312,3,12,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,313,3,13,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,313,3,13,30,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P46,314,3,14,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P46,314,3,14,52,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P47,315,3,15,30,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P48,316,3,16,,3
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P48,316,3,16,30,3
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P37,404,4,4,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P38,405,4,5,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P39,406,4,6,,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P41,408,4,8,30,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P42,409,4,9,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P43,410,4,10,30,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P44,411,4,11,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P44,411,4,11,30,3
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P44,411,4,11,52,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,412,4,12,,3
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,412,4,12,30,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P45,412,4,12,52,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P46,413,4,13,,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P46,413,4,13,30,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P46,413,4,13,52,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P47,414,4,14,,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P47,414,4,14,30,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P47,414,4,14,52,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P48,415,4,15,,2
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P48,415,4,15,30,4
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P48,415,4,15,52,1
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,,22
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,30,12
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,52,7
202402,INST_PENSAO,701047,MEDICO-AREA,NS,E-M,P49,416,4,16,75,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P18,102,1,2,25,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P21,105,1,5,,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P21,105,1,5,25,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P21,204,2,4,25,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P21,303,3,3,30,5
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P21,303,3,3,52,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P22,106,1,6,,2
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P22,106,1,6,20,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P22,304,3,4,20,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P22,403,4,3,30,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P23,107,1,7,,9
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P23,305,3,5,,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P23,305,3,5,20,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P23,305,3,5,25,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P23,404,4,4,,2
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P23,404,4,4,,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P23,404,4,4,20,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P23,404,4,4,25,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P23,404,4,4,30,3
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P24,108,1,8,,2
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P24,108,1,8,25,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P24,306,3,6,,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P24,306,3,6,25,2
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P24,306,3,6,30,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P24,306,3,6,52,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P24,405,4,5,20,2
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P24,405,4,5,25,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P24,405,4,5,30,3
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P24,405,4,5,52,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P25,109,1,9,,7
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P25,307,3,7,,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P25,307,3,7,30,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P25,406,4,6,25,2
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P25,406,4,6,30,4
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P25,406,4,6,52,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P26,110,1,10,,6
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P26,407,4,7,20,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P26,407,4,7,30,2
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P26,407,4,7,35,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P27,111,1,11,,11
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P28,112,1,12,,12
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P29,113,1,13,,18
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P29,113,1,13,25,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P29,212,2,12,,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P29,410,4,10,,3
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P30,114,1,14,,9
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P30,411,4,11,,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P31,115,1,15,,24
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P31,115,1,15,20,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P31,214,2,14,,4
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P31,313,3,13,,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P31,412,4,12,,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P32,116,1,16,,119
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P32,116,1,16,,8
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P32,116,1,16,25,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P32,116,1,16,52,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P32,215,2,15,,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P32,413,4,13,,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P33,216,2,16,,25
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P33,216,2,16,,6
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P33,216,2,16,30,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P33,414,4,14,,2
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P33,414,4,14,52,2
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P34,316,3,16,,15
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P34,316,3,16,,5
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P34,316,3,16,25,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P34,415,4,15,,2
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P34,415,4,15,25,1
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P34,415,4,15,20,1
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P35,416,4,16,,73
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P35,416,4,16,25,10
202402,APOSENTADO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P35,416,4,16,30,11
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P35,416,4,16,,26
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P35,416,4,16,25,3
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P35,416,4,16,30,20
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P35,416,4,16,52,8
202402,ATIVO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P35,416,4,16,75,1
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P18,102,1,2,,1
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P19,103,1,3,,1
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P20,104,1,4,,1
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P21,105,1,5,,4
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P22,106,1,6,,8
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P23,107,1,7,,11
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P24,108,1,8,,9
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P25,109,1,9,,16
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P26,110,1,10,,21
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P26,110,1,10,10,1
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P27,111,1,11,,11
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P28,112,1,12,,25
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P29,113,1,13,,30
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P30,114,1,14,,32
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P31,115,1,15,,42
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P32,116,1,16,,163
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P25,208,2,8,,2
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P31,214,2,14,,1
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P32,215,2,15,,1
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P33,216,2,16,,8
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P30,312,3,12,,1
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P32,314,3,14,,2
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P34,316,3,16,,6
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P27,408,4,8,,2
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P29,410,4,10,,2
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P32,413,4,13,,2
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P33,414,4,14,,4
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P34,415,4,15,,5
202402,INST_PENSAO,701208,MESTRE DE EDIF E INFRAESTRUTURA,NI,D,P35,416,4,16,,19
202402,APOSENTADO,701442,MESTRE DE EMBARCACOES DE PEQUENO PORTE,NI,C,P19,406,4,6,,1
202402,APOSENTADO,701442,MESTRE DE EMBARCACOES DE PEQUENO PORTE,NI,C,P20,110,1,10,,1
202402,ATIVO,701442,MESTRE DE EMBARCACOES DE PEQUENO PORTE,NI,C,P20,407,4,7,25,1
202402,ATIVO,701442,MESTRE DE EMBARCACOES DE PEQUENO PORTE,NI,C,P20,407,4,7,30,1
202402,ATIVO,701442,MESTRE DE EMBARCACOES DE PEQUENO PORTE,NI,C,P21,210,2,10,20,1
202402,ATIVO,701442,MESTRE DE EMBARCACOES DE PEQUENO PORTE,NI,C,P21,408,4,8,20,1
202402,ATIVO,701442,MESTRE DE EMBARCACOES DE PEQUENO PORTE,NI,C,P22,409,4,9,25,1
202402,APOSENTADO,701442,MESTRE DE EMBARCACOES DE PEQUENO PORTE,NI,C,P24,114,1,14,,1
202402,APOSENTADO,701442,MESTRE DE EMBARCACOES DE PEQUENO PORTE,NI,C,P26,116,1,16,,1
202402,APOSENTADO,701644,MESTRE DE REDES,NA,B,P21,116,1,16,10,1
202402,ATIVO,701051,METEOROLOGISTA,NS,E,P31,101,1,1,75,1
202402,ATIVO,701051,METEOROLOGISTA,NS,E,P32,102,1,2,52,1
202402,ATIVO,701051,METEOROLOGISTA,NS,E,P33,202,2,2,75,2
202402,ATIVO,701051,METEOROLOGISTA,NS,E,P37,404,4,4,75,1
202402,ATIVO,701051,METEOROLOGISTA,NS,E,P38,405,4,5,75,1
202402,ATIVO,701051,METEOROLOGISTA,NS,E,P42,409,4,9,52,1
202402,ATIVO,701051,METEOROLOGISTA,NS,E,P42,409,4,9,75,1
202402,ATIVO,701051,METEOROLOGISTA,NS,E,P43,410,4,10,75,2
202402,ATIVO,701051,METEOROLOGISTA,NS,E,P44,411,4,11,52,1
202402,ATIVO,701051,METEOROLOGISTA,NS,E,P44,411,4,11,75,1
202402,APOSENTADO,701051,METEOROLOGISTA,NS,E,P47,216,2,16,30,1
202402,APOSENTADO,701051,METEOROLOGISTA,NS,E,P48,415,4,15,52,1
202402,APOSENTADO,701051,METEOROLOGISTA,NS,E,P49,416,4,16,30,4
202402,APOSENTADO,701051,METEOROLOGISTA,NS,E,P49,416,4,16,52,1
202402,APOSENTADO,701051,METEOROLOGISTA,NS,E,P49,416,4,16,75,1
202402,ATIVO,701051,METEOROLOGISTA,NS,E,P49,416,4,16,52,2
202402,INST_PENSAO,701051,METEOROLOGISTA,NS,E,P39,109,1,9,52,1
202402,APOSENTADO,701209,MONTADOR CINEMATOGRAFICO,NI,D,P31,115,1,15,,2
202402,APOSENTADO,701209,MONTADOR CINEMATOGRAFICO,NI,D,P32,116,1,16,,1
202402,ATIVO,701209,MONTADOR CINEMATOGRAFICO,NI,D,P35,416,4,16,,1
202402,APOSENTADO,701646,MONTADOR-SOLDADOR,NA,B,P09,104,1,4,,2
202402,APOSENTADO,701646,MONTADOR-SOLDADOR,NA,B,P10,105,1,5,,2
202402,APOSENTADO,701646,MONTADOR-SOLDADOR,NA,B,P11,106,1,6,10,1
202402,APOSENTADO,701646,MONTADOR-SOLDADOR,NA,B,P13,108,1,8,,2
202402,APOSENTADO,701646,MONTADOR-SOLDADOR,NA,B,P14,109,1,9,15,1
202402,APOSENTADO,701646,MONTADOR-SOLDADOR,NA,B,P14,208,2,8,15,1
202402,APOSENTADO,701646,MONTADOR-SOLDADOR,NA,B,P16,111,1,11,,1
202402,APOSENTADO,701646,MONTADOR-SOLDADOR,NA,B,P17,112,1,12,,1
202402,APOSENTADO,701646,MONTADOR-SOLDADOR,NA,B,P17,211,2,11,,2
202402,APOSENTADO,701646,MONTADOR-SOLDADOR,NA,B,P18,113,1,13,,3
